Combination_Index,C,gamma,epsilon,R2
2255,316.22776601683796,0.8858667904100823,0.2,0.5977698031154737
2256,316.22776601683796,0.8858667904100823,0.5,0.5977603982899277
2257,316.22776601683796,1.623776739188721,0.001,0.37386626518633526
2258,316.22776601683796,1.623776739188721,0.01,0.37386592241054994
2259,316.22776601683796,1.623776739188721,0.05,0.3738643849723089
2260,316.22776601683796,1.623776739188721,0.1,0.37386245928963724
2261,316.22776601683796,1.623776739188721,0.2,0.3738586050756002
2262,316.22776601683796,1.623776739188721,0.5,0.37384704294464877
2263,316.22776601683796,2.9763514416313193,0.001,0.12384480542958543
2264,316.22776601683796,2.9763514416313193,0.01,0.1238444883858727
2265,316.22776601683796,2.9763514416313193,0.05,0.12384309480698197
2266,316.22776601683796,2.9763514416313193,0.1,0.12384134935734048
2267,316.22776601683796,2.9763514416313193,0.2,0.12383786569731514
2268,316.22776601683796,2.9763514416313193,0.5,0.12382772759509297
2269,316.22776601683796,5.455594781168514,0.001,0.008547076445072244
2270,316.22776601683796,5.455594781168514,0.01,0.0085467528200448
2271,316.22776601683796,5.455594781168514,0.05,0.008545314829293438
2272,316.22776601683796,5.455594781168514,0.1,0.008543499852653347
2273,316.22776601683796,5.455594781168514,0.2,0.008539848373809056
2274,316.22776601683796,5.455594781168514,0.5,0.008528888396642786
2275,316.22776601683796,10.0,0.001,-0.022145590607940413
2276,316.22776601683796,10.0,0.01,-0.02214599198298539
2277,316.22776601683796,10.0,0.05,-0.022147776319345613
2278,316.22776601683796,10.0,0.1,-0.022150006258235155
2279,316.22776601683796,10.0,0.2,-0.02215446692034506
2280,316.22776601683796,10.0,0.5,-0.022167850113433696
2281,562.341325190349,0.0001,0.001,0.5287442871387378
2282,562.341325190349,0.0001,0.01,0.5287428160326881
2283,562.341325190349,0.0001,0.05,0.528735397277227
2284,562.341325190349,0.0001,0.1,0.5287262025917552
2285,562.341325190349,0.0001,0.2,0.5286897682026263
2286,562.341325190349,0.0001,0.5,0.5287003348941967
2287,562.341325190349,0.00018329807108324357,0.001,0.6371698325053269
2288,562.341325190349,0.00018329807108324357,0.01,0.6371673399052842
2289,562.341325190349,0.00018329807108324357,0.05,0.6371572547459093
2290,562.341325190349,0.00018329807108324357,0.1,0.6371443825389398
2291,562.341325190349,0.00018329807108324357,0.2,0.6371168799637653
2292,562.341325190349,0.00018329807108324357,0.5,0.6371814623853558
2293,562.341325190349,0.0003359818286283781,0.001,0.6953208292655313
2294,562.341325190349,0.0003359818286283781,0.01,0.6953210076513192
2295,562.341325190349,0.0003359818286283781,0.05,0.695321767584606
2296,562.341325190349,0.0003359818286283781,0.1,0.6953226624200195
2297,562.341325190349,0.0003359818286283781,0.2,0.6953242137115159
2298,562.341325190349,0.0003359818286283781,0.5,0.6953324770532978
2299,562.341325190349,0.0006158482110660267,0.001,0.7138392437023691
2300,562.341325190349,0.0006158482110660267,0.01,0.7138391760101568
2301,562.341325190349,0.0006158482110660267,0.05,0.7138388540178675
2302,562.341325190349,0.0006158482110660267,0.1,0.713838420519103
2303,562.341325190349,0.0006158482110660267,0.2,0.713837743313641
2304,562.341325190349,0.0006158482110660267,0.5,0.7138465401221543
2305,562.341325190349,0.0011288378916846883,0.001,0.725142205080503
2306,562.341325190349,0.0011288378916846883,0.01,0.7251421856657199
2307,562.341325190349,0.0011288378916846883,0.05,0.725142028572547
2308,562.341325190349,0.0011288378916846883,0.1,0.7251418511946015
2309,562.341325190349,0.0011288378916846883,0.2,0.7251412833567683
2310,562.341325190349,0.0011288378916846883,0.5,0.7251311310913348
2311,562.341325190349,0.00206913808111479,0.001,0.7354276952443226
2312,562.341325190349,0.00206913808111479,0.01,0.7354289277331474
2313,562.341325190349,0.00206913808111479,0.05,0.7354344110593671
2314,562.341325190349,0.00206913808111479,0.1,0.7354387054951825
2315,562.341325190349,0.00206913808111479,0.2,0.7354375939146027
2316,562.341325190349,0.00206913808111479,0.5,0.7354438472872333
2317,562.341325190349,0.00379269019073225,0.001,0.745205743540502
2318,562.341325190349,0.00379269019073225,0.01,0.7452066006848026
2319,562.341325190349,0.00379269019073225,0.05,0.7452090175126653
2320,562.341325190349,0.00379269019073225,0.1,0.7452088398250005
2321,562.341325190349,0.00379269019073225,0.2,0.7452098190865906
2322,562.341325190349,0.00379269019073225,0.5,0.7452075496922506
2323,562.341325190349,0.0069519279617756054,0.001,0.7503366207751718
2324,562.341325190349,0.0069519279617756054,0.01,0.7503365126117039
2325,562.341325190349,0.0069519279617756054,0.05,0.7503361828414615
2326,562.341325190349,0.0069519279617756054,0.1,0.7503364468332354
2327,562.341325190349,0.0069519279617756054,0.2,0.750337454028307
2328,562.341325190349,0.0069519279617756054,0.5,0.7503470768015932
2329,562.341325190349,0.012742749857031334,0.001,0.7558324560643691
2330,562.341325190349,0.012742749857031334,0.01,0.7558313572976381
2331,562.341325190349,0.012742749857031334,0.05,0.7558264724756621
2332,562.341325190349,0.012742749857031334,0.1,0.7558219515456429
2333,562.341325190349,0.012742749857031334,0.2,0.7558210555480851
2334,562.341325190349,0.012742749857031334,0.5,0.7558277736589651
2335,562.341325190349,0.023357214690901212,0.001,0.7650349690408486
2336,562.341325190349,0.023357214690901212,0.01,0.7650354545002809
2337,562.341325190349,0.023357214690901212,0.05,0.7650370596842476
2338,562.341325190349,0.023357214690901212,0.1,0.765038653003943
2339,562.341325190349,0.023357214690901212,0.2,0.7650416646842245
2340,562.341325190349,0.023357214690901212,0.5,0.7650469112879841
2341,562.341325190349,0.04281332398719392,0.001,0.7768256131497009
2342,562.341325190349,0.04281332398719392,0.01,0.7768261709405997
2343,562.341325190349,0.04281332398719392,0.05,0.7768287593547223
2344,562.341325190349,0.04281332398719392,0.1,0.7768328913503828
2345,562.341325190349,0.04281332398719392,0.2,0.776840905929669
2346,562.341325190349,0.04281332398719392,0.5,0.7768593952107277
2347,562.341325190349,0.07847599703514607,0.001,0.787129507472306
2348,562.341325190349,0.07847599703514607,0.01,0.7871298951153435
2349,562.341325190349,0.07847599703514607,0.05,0.7871315788078062
2350,562.341325190349,0.07847599703514607,0.1,0.7871335522008273
2351,562.341325190349,0.07847599703514607,0.2,0.7871367908096918
2352,562.341325190349,0.07847599703514607,0.5,0.7871486003738084
2353,562.341325190349,0.14384498882876628,0.001,0.8006998043315688
2354,562.341325190349,0.14384498882876628,0.01,0.8006999459646016
2355,562.341325190349,0.14384498882876628,0.05,0.8007005682765896
2356,562.341325190349,0.14384498882876628,0.1,0.800701507200963
2357,562.341325190349,0.14384498882876628,0.2,0.8007035684998574
2358,562.341325190349,0.14384498882876628,0.5,0.8007069184299975
2359,562.341325190349,0.26366508987303583,0.001,0.8051610227121604
2360,562.341325190349,0.26366508987303583,0.01,0.8051611834273829
2361,562.341325190349,0.26366508987303583,0.05,0.8051618852263053
2362,562.341325190349,0.26366508987303583,0.1,0.8051623700402349
2363,562.341325190349,0.26366508987303583,0.2,0.8051630308192301
2364,562.341325190349,0.26366508987303583,0.5,0.8051650122102006
2365,562.341325190349,0.4832930238571752,0.001,0.7654828986853954
2366,562.341325190349,0.4832930238571752,0.01,0.7654828627035576
2367,562.341325190349,0.4832930238571752,0.05,0.7654826520707086
2368,562.341325190349,0.4832930238571752,0.1,0.7654824310808153
2369,562.341325190349,0.4832930238571752,0.2,0.7654820348757768
2370,562.341325190349,0.4832930238571752,0.5,0.765481140022291
2371,562.341325190349,0.8858667904100823,0.001,0.6652845113680269
2372,562.341325190349,0.8858667904100823,0.01,0.66528405010896
2373,562.341325190349,0.8858667904100823,0.05,0.6652819368275193
2374,562.341325190349,0.8858667904100823,0.1,0.6652793091054277
2375,562.341325190349,0.8858667904100823,0.2,0.6652740370033348
2376,562.341325190349,0.8858667904100823,0.5,0.6652579464858441
2377,562.341325190349,1.623776739188721,0.001,0.4759347621163341
2378,562.341325190349,1.623776739188721,0.01,0.4759339836606865
2379,562.341325190349,1.623776739188721,0.05,0.47593052962008775
2380,562.341325190349,1.623776739188721,0.1,0.4759262002122022
2381,562.341325190349,1.623776739188721,0.2,0.4759175478600156
2382,562.341325190349,1.623776739188721,0.5,0.475891805031158
2383,562.341325190349,2.9763514416313193,0.001,0.21327551227396202
2384,562.341325190349,2.9763514416313193,0.01,0.2132755016326342
2385,562.341325190349,2.9763514416313193,0.05,0.21327545451554009
2386,562.341325190349,2.9763514416313193,0.1,0.21327539653869476
2387,562.341325190349,2.9763514416313193,0.2,0.21327532385542136
2388,562.341325190349,2.9763514416313193,0.5,0.21327511567235025
2389,562.341325190349,5.455594781168514,0.001,0.04152441699181608
2390,562.341325190349,5.455594781168514,0.01,0.041524745076755076
2391,562.341325190349,5.455594781168514,0.05,0.04152620727297884
2392,562.341325190349,5.455594781168514,0.1,0.041528033926468755
2393,562.341325190349,5.455594781168514,0.2,0.04153168764210702
2394,562.341325190349,5.455594781168514,0.5,0.04154264523028961
2395,562.341325190349,10.0,0.001,-0.011121748335350512
2396,562.341325190349,10.0,0.01,-0.011121356735267485
2397,562.341325190349,10.0,0.05,-0.01111961505596648
2398,562.341325190349,10.0,0.1,-0.011117439844829935
2399,562.341325190349,10.0,0.2,-0.011113069553989385
2400,562.341325190349,10.0,0.5,-0.011100055522955454
2401,1000.0,0.0001,0.001,0.6333705637531453
2402,1000.0,0.0001,0.01,0.6333698179108891
2403,1000.0,0.0001,0.05,0.6333669219932921
2404,1000.0,0.0001,0.1,0.6333633127227687
2405,1000.0,0.0001,0.2,0.6333559394126667
2406,1000.0,0.0001,0.5,0.6333337336284366
2407,1000.0,0.00018329807108324357,0.001,0.6926812347264446
2408,1000.0,0.00018329807108324357,0.01,0.6926819865417508
2409,1000.0,0.00018329807108324357,0.05,0.6926852360730027
2410,1000.0,0.00018329807108324357,0.1,0.6926893362116064
2411,1000.0,0.00018329807108324357,0.2,0.6927104774645136
2412,1000.0,0.00018329807108324357,0.5,0.6927537240984615
2413,1000.0,0.0003359818286283781,0.001,0.7114517331270067
2414,1000.0,0.0003359818286283781,0.01,0.7114524464882344
2415,1000.0,0.0003359818286283781,0.05,0.7114555470186827
2416,1000.0,0.0003359818286283781,0.1,0.7114593403684909
2417,1000.0,0.0003359818286283781,0.2,0.7114700008521899
2418,1000.0,0.0003359818286283781,0.5,0.7115013373670478
2419,1000.0,0.0006158482110660267,0.001,0.7198022951094913
2420,1000.0,0.0006158482110660267,0.01,0.7198028146401232
2421,1000.0,0.0006158482110660267,0.05,0.7198051594255426
2422,1000.0,0.0006158482110660267,0.1,0.7198081032495411
2423,1000.0,0.0006158482110660267,0.2,0.7198139560310226
2424,1000.0,0.0006158482110660267,0.5,0.7198408627745208
2425,1000.0,0.0011288378916846883,0.001,0.7284229934867175
2426,1000.0,0.0011288378916846883,0.01,0.7284240576944185
2427,1000.0,0.0011288378916846883,0.05,0.7284255890554276
2428,1000.0,0.0011288378916846883,0.1,0.7284188661756611
2429,1000.0,0.0011288378916846883,0.2,0.7284097199423957
2430,1000.0,0.0011288378916846883,0.5,0.728400397299217
2431,1000.0,0.00206913808111479,0.001,0.7386039917878098
2432,1000.0,0.00206913808111479,0.01,0.7386046244933024
2433,1000.0,0.00206913808111479,0.05,0.7386071633722924
2434,1000.0,0.00206913808111479,0.1,0.7386081136552733
2435,1000.0,0.00206913808111479,0.2,0.7386091223315816
2436,1000.0,0.00206913808111479,0.5,0.7386301530447699
2437,1000.0,0.00379269019073225,0.001,0.748488185106414
2438,1000.0,0.00379269019073225,0.01,0.7484880224796646
2439,1000.0,0.00379269019073225,0.05,0.7484871259158931
2440,1000.0,0.00379269019073225,0.1,0.7484856649655394
2441,1000.0,0.00379269019073225,0.2,0.7484840970673046
2442,1000.0,0.00379269019073225,0.5,0.7484743537935709
2443,1000.0,0.0069519279617756054,0.001,0.7509534498751159
2444,1000.0,0.0069519279617756054,0.01,0.7509542872248296
2445,1000.0,0.0069519279617756054,0.05,0.7509581057608499
2446,1000.0,0.0069519279617756054,0.1,0.7509627804721192
2447,1000.0,0.0069519279617756054,0.2,0.7509719910367572
2448,1000.0,0.0069519279617756054,0.5,0.7509987466981896
2449,1000.0,0.012742749857031334,0.001,0.7590294775205959
2450,1000.0,0.012742749857031334,0.01,0.7590299689784692
2451,1000.0,0.012742749857031334,0.05,0.7590319128813485
2452,1000.0,0.012742749857031334,0.1,0.7590335707955315
2453,1000.0,0.012742749857031334,0.2,0.7590346609161778
2454,1000.0,0.012742749857031334,0.5,0.7590340289650388
2455,1000.0,0.023357214690901212,0.001,0.7694198877343273
2456,1000.0,0.023357214690901212,0.01,0.7694205705348189
2457,1000.0,0.023357214690901212,0.05,0.7694235047909492
2458,1000.0,0.023357214690901212,0.1,0.7694271779993207
2459,1000.0,0.023357214690901212,0.2,0.7694336348908319
2460,1000.0,0.023357214690901212,0.5,0.7694700635679904
2461,1000.0,0.04281332398719392,0.001,0.7783903944389237
2462,1000.0,0.04281332398719392,0.01,0.7783902575827463
2463,1000.0,0.04281332398719392,0.05,0.7783896835097676
2464,1000.0,0.04281332398719392,0.1,0.7783891678138641
2465,1000.0,0.04281332398719392,0.2,0.7783879945860541
2466,1000.0,0.04281332398719392,0.5,0.7783824745785076
2467,1000.0,0.07847599703514607,0.001,0.7894912261552032
2468,1000.0,0.07847599703514607,0.01,0.789491789182781
2469,1000.0,0.07847599703514607,0.05,0.7894945760481332
2470,1000.0,0.07847599703514607,0.1,0.7894982229630059
2471,1000.0,0.07847599703514607,0.2,0.7895058273735891
2472,1000.0,0.07847599703514607,0.5,0.7895296008683447
2473,1000.0,0.14384498882876628,0.001,0.8074044345752818
2474,1000.0,0.14384498882876628,0.01,0.8074044203827724
2475,1000.0,0.14384498882876628,0.05,0.8074044170338202
2476,1000.0,0.14384498882876628,0.1,0.8074046403198947
2477,1000.0,0.14384498882876628,0.2,0.8074061049555382
2478,1000.0,0.14384498882876628,0.5,0.8074080371035244
2479,1000.0,0.26366508987303583,0.001,0.8158287887333104
2480,1000.0,0.26366508987303583,0.01,0.8158287104879351
2481,1000.0,0.26366508987303583,0.05,0.8158282716514526
2482,1000.0,0.26366508987303583,0.1,0.8158277212791994
2483,1000.0,0.26366508987303583,0.2,0.8158266442247165
2484,1000.0,0.26366508987303583,0.5,0.8158230150688812
2485,1000.0,0.4832930238571752,0.001,0.7862195551020394
2486,1000.0,0.4832930238571752,0.01,0.7862191744035087
2487,1000.0,0.4832930238571752,0.05,0.7862175050258334
2488,1000.0,0.4832930238571752,0.1,0.7862154185173196
2489,1000.0,0.4832930238571752,0.2,0.78621135183765
2490,1000.0,0.4832930238571752,0.5,0.7861993090244018
2491,1000.0,0.8858667904100823,0.001,0.7033014577363086
2492,1000.0,0.8858667904100823,0.01,0.703300514608433
2493,1000.0,0.8858667904100823,0.05,0.703296307930567
2494,1000.0,0.8858667904100823,0.1,0.7032910511555974
2495,1000.0,0.8858667904100823,0.2,0.7032805492385988
2496,1000.0,0.8858667904100823,0.5,0.703248404503872
2497,1000.0,1.623776739188721,0.001,0.5400455200971773
2498,1000.0,1.623776739188721,0.01,0.5400438359485855
2499,1000.0,1.623776739188721,0.05,0.5400363636851746
2500,1000.0,1.623776739188721,0.1,0.5400270182332614
2501,1000.0,1.623776739188721,0.2,0.540008323040996
2502,1000.0,1.623776739188721,0.5,0.5399522256104935
2503,1000.0,2.9763514416313193,0.001,0.294227123090512
2504,1000.0,2.9763514416313193,0.01,0.29422599604950384
2505,1000.0,2.9763514416313193,0.05,0.2942209773078379
2506,1000.0,2.9763514416313193,0.1,0.2942147059676572
2507,1000.0,2.9763514416313193,0.2,0.2942021666171658
2508,1000.0,2.9763514416313193,0.5,0.29416452741207544
2509,1000.0,5.455594781168514,0.001,0.09195591869534347
2510,1000.0,5.455594781168514,0.01,0.09195588869505067
2511,1000.0,5.455594781168514,0.05,0.09195575503788755
2512,1000.0,5.455594781168514,0.1,0.09195558644779067
2513,1000.0,5.455594781168514,0.2,0.09195525030240637
2514,1000.0,5.455594781168514,0.5,0.09195422986190205
2515,1000.0,10.0,0.001,0.014917599293935768
2516,1000.0,10.0,0.01,0.014917943188697325
2517,1000.0,10.0,0.05,0.0149194709462791
2518,1000.0,10.0,0.1,0.014921380634645764
2519,1000.0,10.0,0.2,0.014925199910249654
2520,1000.0,10.0,0.5,0.014936642605983819
2521,1778.2794100389228,0.0001,0.001,0.6915316697792968
2522,1778.2794100389228,0.0001,0.01,0.691532457537867
2523,1778.2794100389228,0.0001,0.05,0.691535836641505
2524,1778.2794100389228,0.0001,0.1,0.6915399228915096
2525,1778.2794100389228,0.0001,0.2,0.6915496678868494
2526,1778.2794100389228,0.0001,0.5,0.6915431304571724
2527,1778.2794100389228,0.00018329807108324357,0.001,0.7111204632777763
2528,1778.2794100389228,0.00018329807108324357,0.01,0.7111202098672063
2529,1778.2794100389228,0.00018329807108324357,0.05,0.7111189549158046
2530,1778.2794100389228,0.00018329807108324357,0.1,0.7111173991517022
2531,1778.2794100389228,0.00018329807108324357,0.2,0.7111137018012663
2532,1778.2794100389228,0.00018329807108324357,0.5,0.711106408868001
2533,1778.2794100389228,0.0003359818286283781,0.001,0.7165095803105825
2534,1778.2794100389228,0.0003359818286283781,0.01,0.7165103557428143
2535,1778.2794100389228,0.0003359818286283781,0.05,0.7165137040544896
2536,1778.2794100389228,0.0003359818286283781,0.1,0.7165179034401816
2537,1778.2794100389228,0.0003359818286283781,0.2,0.7165290293596461
2538,1778.2794100389228,0.0003359818286283781,0.5,0.716545954909295
2539,1778.2794100389228,0.0006158482110660267,0.001,0.7222145709124204
2540,1778.2794100389228,0.0006158482110660267,0.01,0.7222146369573825
2541,1778.2794100389228,0.0006158482110660267,0.05,0.7222145627738545
2542,1778.2794100389228,0.0006158482110660267,0.1,0.7222144657029497
2543,1778.2794100389228,0.0006158482110660267,0.2,0.7222146327362724
2544,1778.2794100389228,0.0006158482110660267,0.5,0.7221932113684799
2545,1778.2794100389228,0.0011288378916846883,0.001,0.7310548514890636
2546,1778.2794100389228,0.0011288378916846883,0.01,0.7310552687644718
2547,1778.2794100389228,0.0011288378916846883,0.05,0.7310571248162594
2548,1778.2794100389228,0.0011288378916846883,0.1,0.731058459048336
2549,1778.2794100389228,0.0011288378916846883,0.2,0.7310621343215882
2550,1778.2794100389228,0.0011288378916846883,0.5,0.7310637469091272
2551,1778.2794100389228,0.00206913808111479,0.001,0.7430335627928444
2552,1778.2794100389228,0.00206913808111479,0.01,0.743033799812927
2553,1778.2794100389228,0.00206913808111479,0.05,0.7430339257459874
2554,1778.2794100389228,0.00206913808111479,0.1,0.7430332999358262
2555,1778.2794100389228,0.00206913808111479,0.2,0.7430320157982808
2556,1778.2794100389228,0.00206913808111479,0.5,0.7430320678120775
2557,1778.2794100389228,0.00379269019073225,0.001,0.7495674493432893
2558,1778.2794100389228,0.00379269019073225,0.01,0.7495684690888869
2559,1778.2794100389228,0.00379269019073225,0.05,0.7495728726629785
2560,1778.2794100389228,0.00379269019073225,0.1,0.7495783643764605
2561,1778.2794100389228,0.00379269019073225,0.2,0.749588343544878
2562,1778.2794100389228,0.00379269019073225,0.5,0.7496033577859955
2563,1778.2794100389228,0.0069519279617756054,0.001,0.7520326875962676
2564,1778.2794100389228,0.0069519279617756054,0.01,0.752033183748186
2565,1778.2794100389228,0.0069519279617756054,0.05,0.7520353283496937
2566,1778.2794100389228,0.0069519279617756054,0.1,0.7520377642063043
2567,1778.2794100389228,0.0069519279617756054,0.2,0.7520449363320367
2568,1778.2794100389228,0.0069519279617756054,0.5,0.7520805193767529
2569,1778.2794100389228,0.012742749857031334,0.001,0.7622935675641147
2570,1778.2794100389228,0.012742749857031334,0.01,0.7622937951394881
2571,1778.2794100389228,0.012742749857031334,0.05,0.7622948225098487
2572,1778.2794100389228,0.012742749857031334,0.1,0.7622948276769643
2573,1778.2794100389228,0.012742749857031334,0.2,0.7622959596647257
2574,1778.2794100389228,0.012742749857031334,0.5,0.7623024428183184
2575,1778.2794100389228,0.023357214690901212,0.001,0.7722905298428857
2576,1778.2794100389228,0.023357214690901212,0.01,0.7722915603051707
2577,1778.2794100389228,0.023357214690901212,0.05,0.7722960389172713
2578,1778.2794100389228,0.023357214690901212,0.1,0.772301791680412
2579,1778.2794100389228,0.023357214690901212,0.2,0.7723128021523198
2580,1778.2794100389228,0.023357214690901212,0.5,0.7723347578440328
2581,1778.2794100389228,0.04281332398719392,0.001,0.7822404273456602
2582,1778.2794100389228,0.04281332398719392,0.01,0.7822403096299505
2583,1778.2794100389228,0.04281332398719392,0.05,0.7822398578602162
2584,1778.2794100389228,0.04281332398719392,0.1,0.7822391255725158
2585,1778.2794100389228,0.04281332398719392,0.2,0.7822369331110828
2586,1778.2794100389228,0.04281332398719392,0.5,0.7822396126098665
2587,1778.2794100389228,0.07847599703514607,0.001,0.7926924658523657
2588,1778.2794100389228,0.07847599703514607,0.01,0.7926932945398396
2589,1778.2794100389228,0.07847599703514607,0.05,0.7926959450645625
2590,1778.2794100389228,0.07847599703514607,0.1,0.7926992728864546
2591,1778.2794100389228,0.07847599703514607,0.2,0.7927058812479195
2592,1778.2794100389228,0.07847599703514607,0.5,0.7927311065140069
2593,1778.2794100389228,0.14384498882876628,0.001,0.8095158734754248
2594,1778.2794100389228,0.14384498882876628,0.01,0.809516148227491
2595,1778.2794100389228,0.14384498882876628,0.05,0.8095175033744805
2596,1778.2794100389228,0.14384498882876628,0.1,0.8095192286427935
2597,1778.2794100389228,0.14384498882876628,0.2,0.8095227748341054
2598,1778.2794100389228,0.14384498882876628,0.5,0.8095346619055983
2599,1778.2794100389228,0.26366508987303583,0.001,0.8154219612401516
2600,1778.2794100389228,0.26366508987303583,0.01,0.8154219721140528
2601,1778.2794100389228,0.26366508987303583,0.05,0.8154219929377179
2602,1778.2794100389228,0.26366508987303583,0.1,0.8154220790551792
2603,1778.2794100389228,0.26366508987303583,0.2,0.8154223706565585
2604,1778.2794100389228,0.26366508987303583,0.5,0.8154225082479521
2605,1778.2794100389228,0.4832930238571752,0.001,0.7911911655163404
2606,1778.2794100389228,0.4832930238571752,0.01,0.7911907856671982
2607,1778.2794100389228,0.4832930238571752,0.05,0.7911890697620887
2608,1778.2794100389228,0.4832930238571752,0.1,0.7911869150138944
2609,1778.2794100389228,0.4832930238571752,0.2,0.7911825461798739
2610,1778.2794100389228,0.4832930238571752,0.5,0.7911702534369895
2611,1778.2794100389228,0.8858667904100823,0.001,0.7117085149045339
2612,1778.2794100389228,0.8858667904100823,0.01,0.7117073603056641
2613,1778.2794100389228,0.8858667904100823,0.05,0.7117022622845519
2614,1778.2794100389228,0.8858667904100823,0.1,0.7116958893639587
2615,1778.2794100389228,0.8858667904100823,0.2,0.7116831321699366
2616,1778.2794100389228,0.8858667904100823,0.5,0.7116447226012463
2617,1778.2794100389228,1.623776739188721,0.001,0.5535069753464108
2618,1778.2794100389228,1.623776739188721,0.01,0.5535048554638626
2619,1778.2794100389228,1.623776739188721,0.05,0.5534954529196179
2620,1778.2794100389228,1.623776739188721,0.1,0.5534837123692811
2621,1778.2794100389228,1.623776739188721,0.2,0.553460198903101
2622,1778.2794100389228,1.623776739188721,0.5,0.5533896403016887
2623,1778.2794100389228,2.9763514416313193,0.001,0.3118471138985941
2624,1778.2794100389228,2.9763514416313193,0.01,0.31184530252201226
2625,1778.2794100389228,2.9763514416313193,0.05,0.3118372102742738
2626,1778.2794100389228,2.9763514416313193,0.1,0.3118271022495648
2627,1778.2794100389228,2.9763514416313193,0.2,0.31180688465090445
2628,1778.2794100389228,2.9763514416313193,0.5,0.3117462255709046
2629,1778.2794100389228,5.455594781168514,0.001,0.10792231656656481
2630,1778.2794100389228,5.455594781168514,0.01,0.10792154980193547
2631,1778.2794100389228,5.455594781168514,0.05,0.10791813712956477
2632,1778.2794100389228,5.455594781168514,0.1,0.10791387228700056
2633,1778.2794100389228,5.455594781168514,0.2,0.10790534147473319
2634,1778.2794100389228,5.455594781168514,0.5,0.10787974862342298
2635,1778.2794100389228,10.0,0.001,0.02547486955104461
2636,1778.2794100389228,10.0,0.01,0.025474670293941792
2637,1778.2794100389228,10.0,0.05,0.025473781499882997
2638,1778.2794100389228,10.0,0.1,0.025472671094204702
2639,1778.2794100389228,10.0,0.2,0.025470450798403266
2640,1778.2794100389228,10.0,0.5,0.025463782967802495
2641,3162.2776601683795,0.0001,0.001,0.7109768504565879
2642,3162.2776601683795,0.0001,0.01,0.7109772457634649
2643,3162.2776601683795,0.0001,0.05,0.7109790940907783
2644,3162.2776601683795,0.0001,0.1,0.7109815641666881
2645,3162.2776601683795,0.0001,0.2,0.7109757309524067
2646,3162.2776601683795,0.0001,0.5,0.7109542991535566
2647,3162.2776601683795,0.00018329807108324357,0.001,0.7161004716442835
2648,3162.2776601683795,0.00018329807108324357,0.01,0.716100453559712
2649,3162.2776601683795,0.00018329807108324357,0.05,0.7160997785432228
2650,3162.2776601683795,0.00018329807108324357,0.1,0.7160975935838522
2651,3162.2776601683795,0.00018329807108324357,0.2,0.7161005727121852
2652,3162.2776601683795,0.00018329807108324357,0.5,0.7160988286279195
2653,3162.2776601683795,0.0003359818286283781,0.001,0.7177240435736578
2654,3162.2776601683795,0.0003359818286283781,0.01,0.7177240078505294
2655,3162.2776601683795,0.0003359818286283781,0.05,0.7177233583217386
2656,3162.2776601683795,0.0003359818286283781,0.1,0.7177220040419371
2657,3162.2776601683795,0.0003359818286283781,0.2,0.7177168309534858
2658,3162.2776601683795,0.0003359818286283781,0.5,0.7177145961762472
2659,3162.2776601683795,0.0006158482110660267,0.001,0.7243254923077711
2660,3162.2776601683795,0.0006158482110660267,0.01,0.7243257427503305
2661,3162.2776601683795,0.0006158482110660267,0.05,0.7243244138686024
2662,3162.2776601683795,0.0006158482110660267,0.1,0.724316947740302
2663,3162.2776601683795,0.0006158482110660267,0.2,0.7243019346180303
2664,3162.2776601683795,0.0006158482110660267,0.5,0.7243060057990847
2665,3162.2776601683795,0.0011288378916846883,0.001,0.7352416579927349
2666,3162.2776601683795,0.0011288378916846883,0.01,0.7352411965738139
2667,3162.2776601683795,0.0011288378916846883,0.05,0.7352389213777377
2668,3162.2776601683795,0.0011288378916846883,0.1,0.7352328215639139
2669,3162.2776601683795,0.0011288378916846883,0.2,0.7352227720300559
2670,3162.2776601683795,0.0011288378916846883,0.5,0.7352148537484923
2671,3162.2776601683795,0.00206913808111479,0.001,0.745750278074763
2672,3162.2776601683795,0.00206913808111479,0.01,0.7457492647018578
2673,3162.2776601683795,0.00206913808111479,0.05,0.7457448762613188
2674,3162.2776601683795,0.00206913808111479,0.1,0.7457394175812223
2675,3162.2776601683795,0.00206913808111479,0.2,0.745728461478449
2676,3162.2776601683795,0.00206913808111479,0.5,0.7457202942080379
2677,3162.2776601683795,0.00379269019073225,0.001,0.7494849049284271
2678,3162.2776601683795,0.00379269019073225,0.01,0.7494861774587964
2679,3162.2776601683795,0.00379269019073225,0.05,0.7494920152858642
2680,3162.2776601683795,0.00379269019073225,0.1,0.7494992548678829
2681,3162.2776601683795,0.00379269019073225,0.2,0.749511559829624
2682,3162.2776601683795,0.00379269019073225,0.5,0.7495426246545738
2683,3162.2776601683795,0.0069519279617756054,0.001,0.7560503684053498
2684,3162.2776601683795,0.0069519279617756054,0.01,0.7560507833952907
2685,3162.2776601683795,0.0069519279617756054,0.05,0.7560525015110393
2686,3162.2776601683795,0.0069519279617756054,0.1,0.7560542838473745
2687,3162.2776601683795,0.0069519279617756054,0.2,0.7560585199308588
2688,3162.2776601683795,0.0069519279617756054,0.5,0.7560703484847735
2689,3162.2776601683795,0.012742749857031334,0.001,0.7642611948216842
2690,3162.2776601683795,0.012742749857031334,0.01,0.7642620577617452
2691,3162.2776601683795,0.012742749857031334,0.05,0.7642658966401299
2692,3162.2776601683795,0.012742749857031334,0.1,0.764270619126907
